feature,formula,intensity,sample_name,orbitrap_id,sample_type,site,transect_location,horizon,HC,OC,C,H,N,O,S,P,AImod,NOSC,DBE_AI,DBE,DBE_C,Class,Class_detailed,Class_chem
X103824_POS_16_319.19,C19 H26 O4,0.098596025,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.368421053,0.210526316,19,26,0,4,0,0,0.2941,-0.9474,3,7,0.1579,unsaturated/lignin,unsaturated/lignin,lignin
X103824_POS_16_319.19,C19 H26 O4,0.716062771,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.368421053,0.210526316,19,26,0,4,0,0,0.2941,-0.9474,3,7,0.1579,unsaturated/lignin,unsaturated/lignin,lignin
X103853_POS_18_705.506,C49 H68 O1 S1,6.064892274,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,1.387755102,0.020408163,49,68,0,1,1,0,0.3053,-1.3061,14,16,0.2857,unsaturated/lignin,unsaturated/lignin,unsatHC
X103853_POS_18_705.506,C49 H68 O1 S1,3.045844149,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,1.387755102,0.020408163,49,68,0,1,1,0,0.3053,-1.3061,14,16,0.2857,unsaturated/lignin,unsaturated/lignin,unsatHC
X103853_POS_18_705.506,C49 H68 O1 S1,0.398075564,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,1.387755102,0.020408163,49,68,0,1,1,0,0.3053,-1.3061,14,16,0.2857,unsaturated/lignin,unsaturated/lignin,unsatHC
X103853_POS_18_705.506,C49 H68 O1 S1,0.300818192,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,1.387755102,0.020408163,49,68,0,1,1,0,0.3053,-1.3061,14,16,0.2857,unsaturated/lignin,unsaturated/lignin,unsatHC
X103853_POS_18_705.506,C49 H68 O1 S1,0.652025686,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,1.387755102,0.020408163,49,68,0,1,1,0,0.3053,-1.3061,14,16,0.2857,unsaturated/lignin,unsaturated/lignin,unsatHC
X103942_POS_8_330.227,C17 H31 O5 N1,0.720435096,COMP_34,C34_OWC_T_A,OWC-transition-A,OWC,transition,A,1.823529412,0.294117647,17,31,1,5,0,0,-0.037,-1.0588,-3,3,-0.1765,aliphatic,aliphatic+N,lipid
X103942_POS_8_330.227,C17 H31 O5 N1,0.11473385,COMP_35,C35_OWC_T_A,OWC-transition-A,OWC,transition,A,1.823529412,0.294117647,17,31,1,5,0,0,-0.037,-1.0588,-3,3,-0.1765,aliphatic,aliphatic+N,lipid
X103942_POS_8_330.227,C17 H31 O5 N1,0.101301494,COMP_33,C33_OWC_T_A,OWC-transition-A,OWC,transition,A,1.823529412,0.294117647,17,31,1,5,0,0,-0.037,-1.0588,-3,3,-0.1765,aliphatic,aliphatic+N,lipid
X103942_POS_8_330.227,C17 H31 O5 N1,0.335665569,COMP_32,C32_OWC_T_A,OWC-transition-A,OWC,transition,A,1.823529412,0.294117647,17,31,1,5,0,0,-0.037,-1.0588,-3,3,-0.1765,aliphatic,aliphatic+N,lipid
X103942_POS_8_330.227,C17 H31 O5 N1,1.66918363,COMP_31,C31_OWC_T_A,OWC-transition-A,OWC,transition,A,1.823529412,0.294117647,17,31,1,5,0,0,-0.037,-1.0588,-3,3,-0.1765,aliphatic,aliphatic+N,lipid
X105386_POS_11_402.139,C17 H23 O10 N1,0.203738203,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,1.352941176,0.588235294,17,23,1,10,0,0,0.0909,0,-4,7,-0.2353,unsaturated/lignin,unsaturated/lignin,lignin
X105386_POS_11_402.139,C17 H23 O10 N1,2.302465167,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,1.352941176,0.588235294,17,23,1,10,0,0,0.0909,0,-4,7,-0.2353,unsaturated/lignin,unsaturated/lignin,lignin
X105386_POS_11_402.139,C17 H23 O10 N1,0.20822146,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,1.352941176,0.588235294,17,23,1,10,0,0,0.0909,0,-4,7,-0.2353,unsaturated/lignin,unsaturated/lignin,lignin
X105386_POS_11_402.139,C17 H23 O10 N1,0.305009741,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,1.352941176,0.588235294,17,23,1,10,0,0,0.0909,0,-4,7,-0.2353,unsaturated/lignin,unsaturated/lignin,lignin
X105386_POS_11_402.139,C17 H23 O10 N1,0.986441082,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,1.352941176,0.588235294,17,23,1,10,0,0,0.0909,0,-4,7,-0.2353,unsaturated/lignin,unsaturated/lignin,lignin
X105951_POS_12_384.165,C18 H25 O8 N1,0.113407845,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.388888889,0.444444444,18,25,1,8,0,0,0.1538,-0.3333,-2,7,-0.1111,unsaturated/lignin,unsaturated/lignin,lignin
X105951_POS_12_384.165,C18 H25 O8 N1,0.197392916,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.388888889,0.444444444,18,25,1,8,0,0,0.1538,-0.3333,-2,7,-0.1111,unsaturated/lignin,unsaturated/lignin,lignin
X105951_POS_12_384.165,C18 H25 O8 N1,2.301766708,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.388888889,0.444444444,18,25,1,8,0,0,0.1538,-0.3333,-2,7,-0.1111,unsaturated/lignin,unsaturated/lignin,lignin
X105951_POS_12_384.165,C18 H25 O8 N1,3.681955225,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.388888889,0.444444444,18,25,1,8,0,0,0.1538,-0.3333,-2,7,-0.1111,unsaturated/lignin,unsaturated/lignin,lignin
X105953_POS_12_390.176,C17 H27 O9 N1,0.261167582,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,1.588235294,0.529411765,17,27,1,9,0,0,-0.0435,-0.3529,-5,5,-0.2941,aliphatic,aliphatic+N,protein
X105953_POS_12_390.176,C17 H27 O9 N1,0.370881844,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,1.588235294,0.529411765,17,27,1,9,0,0,-0.0435,-0.3529,-5,5,-0.2941,aliphatic,aliphatic+N,protein
X105953_POS_12_390.176,C17 H27 O9 N1,0.111870819,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,1.588235294,0.529411765,17,27,1,9,0,0,-0.0435,-0.3529,-5,5,-0.2941,aliphatic,aliphatic+N,protein
X105953_POS_12_390.176,C17 H27 O9 N1,0.141566182,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,1.588235294,0.529411765,17,27,1,9,0,0,-0.0435,-0.3529,-5,5,-0.2941,aliphatic,aliphatic+N,protein
X105953_POS_12_390.176,C17 H27 O9 N1,0.229779265,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,1.588235294,0.529411765,17,27,1,9,0,0,-0.0435,-0.3529,-5,5,-0.2941,aliphatic,aliphatic+N,protein
X105954_POS_12_400.16,C18 H25 O9 N1,0.170511431,COMP_50,C50_OWC_T_B,OWC-transition-B,OWC,transition,B,1.388888889,0.5,18,25,1,9,0,0,0.12,-0.2222,-3,7,-0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X105954_POS_12_400.16,C18 H25 O9 N1,0.030121987,COMP_46,C46_OWC_T_B,OWC-transition-B,OWC,transition,B,1.388888889,0.5,18,25,1,9,0,0,0.12,-0.2222,-3,7,-0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X105954_POS_12_400.16,C18 H25 O9 N1,4.54536191,COMP_49,C49_OWC_T_B,OWC-transition-B,OWC,transition,B,1.388888889,0.5,18,25,1,9,0,0,0.12,-0.2222,-3,7,-0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X105954_POS_12_400.16,C18 H25 O9 N1,14.25385376,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.388888889,0.5,18,25,1,9,0,0,0.12,-0.2222,-3,7,-0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X105954_POS_12_400.16,C18 H25 O9 N1,0.214029276,COMP_47,C47_OWC_T_B,OWC-transition-B,OWC,transition,B,1.388888889,0.5,18,25,1,9,0,0,0.12,-0.2222,-3,7,-0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X105954_POS_12_400.16,C18 H25 O9 N1,46.41043511,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.388888889,0.5,18,25,1,9,0,0,0.12,-0.2222,-3,7,-0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X105954_POS_12_400.16,C18 H25 O9 N1,0.740961155,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.388888889,0.5,18,25,1,9,0,0,0.12,-0.2222,-3,7,-0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X105954_POS_12_400.16,C18 H25 O9 N1,0.247422927,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.388888889,0.5,18,25,1,9,0,0,0.12,-0.2222,-3,7,-0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X105954_POS_12_400.16,C18 H25 O9 N1,0.203457224,COMP_48,C48_OWC_T_B,OWC-transition-B,OWC,transition,B,1.388888889,0.5,18,25,1,9,0,0,0.12,-0.2222,-3,7,-0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X108541_POS_11_329.123,C15 H20 O8,1.033971337,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.333333333,0.533333333,15,20,0,8,0,0,0.1818,-0.2667,-2,6,-0.1333,unsaturated/lignin,unsaturated/lignin,lignin
X108541_POS_11_329.123,C15 H20 O8,0.370779812,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.333333333,0.533333333,15,20,0,8,0,0,0.1818,-0.2667,-2,6,-0.1333,unsaturated/lignin,unsaturated/lignin,lignin
X108541_POS_11_329.123,C15 H20 O8,1.163750146,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.333333333,0.533333333,15,20,0,8,0,0,0.1818,-0.2667,-2,6,-0.1333,unsaturated/lignin,unsaturated/lignin,lignin
X108541_POS_11_329.123,C15 H20 O8,13.8272661,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.333333333,0.533333333,15,20,0,8,0,0,0.1818,-0.2667,-2,6,-0.1333,unsaturated/lignin,unsaturated/lignin,lignin
X108546_POS_11_404.155,C17 H25 O10 N1,0.086875396,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,1.470588235,0.588235294,17,25,1,10,0,0,0,-0.1176,-5,6,-0.2941,unsaturated/lignin,unsaturated/lignin,lignin
X108546_POS_11_404.155,C17 H25 O10 N1,2.593270254,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,1.470588235,0.588235294,17,25,1,10,0,0,0,-0.1176,-5,6,-0.2941,unsaturated/lignin,unsaturated/lignin,lignin
X108546_POS_11_404.155,C17 H25 O10 N1,0.127488135,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,1.470588235,0.588235294,17,25,1,10,0,0,0,-0.1176,-5,6,-0.2941,unsaturated/lignin,unsaturated/lignin,lignin
X108546_POS_11_404.155,C17 H25 O10 N1,0.568012801,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,1.470588235,0.588235294,17,25,1,10,0,0,0,-0.1176,-5,6,-0.2941,unsaturated/lignin,unsaturated/lignin,lignin
X108546_POS_11_404.155,C17 H25 O10 N1,0.273965961,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,1.470588235,0.588235294,17,25,1,10,0,0,0,-0.1176,-5,6,-0.2941,unsaturated/lignin,unsaturated/lignin,lignin
X110463_POS_10_237.112,C13 H16 O4,0.261510787,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.230769231,0.307692308,13,16,0,4,0,0,0.3636,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X110463_POS_10_237.112,C13 H16 O4,1.054297125,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.230769231,0.307692308,13,16,0,4,0,0,0.3636,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X110463_POS_10_237.112,C13 H16 O4,0.66279358,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.230769231,0.307692308,13,16,0,4,0,0,0.3636,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X110463_POS_10_237.112,C13 H16 O4,0.153792281,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.230769231,0.307692308,13,16,0,4,0,0,0.3636,-0.6154,2,6,0.1538,unsaturated/lignin,unsaturated/lignin,lignin
X111928_POS_12_323.112,C16 H18 O7,1.895701864,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.125,0.4375,16,18,0,7,0,0,0.36,-0.25,1,8,0.0625,unsaturated/lignin,unsaturated/lignin,lignin
X111928_POS_12_323.112,C16 H18 O7,0.518916615,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.125,0.4375,16,18,0,7,0,0,0.36,-0.25,1,8,0.0625,unsaturated/lignin,unsaturated/lignin,lignin
X111928_POS_12_323.112,C16 H18 O7,0.162025164,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.125,0.4375,16,18,0,7,0,0,0.36,-0.25,1,8,0.0625,unsaturated/lignin,unsaturated/lignin,lignin
X111928_POS_12_323.112,C16 H18 O7,0.182627035,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.125,0.4375,16,18,0,7,0,0,0.36,-0.25,1,8,0.0625,unsaturated/lignin,unsaturated/lignin,lignin
X115103_POS_13_360.165,C16 H25 O8 N1,0.241827122,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.5625,0.5,16,25,1,8,0,0,0,-0.375,-4,5,-0.25,aliphatic,aliphatic+N,protein
X115103_POS_13_360.165,C16 H25 O8 N1,1.85974263,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.5625,0.5,16,25,1,8,0,0,0,-0.375,-4,5,-0.25,aliphatic,aliphatic+N,protein
X115103_POS_13_360.165,C16 H25 O8 N1,0.934680043,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.5625,0.5,16,25,1,8,0,0,0,-0.375,-4,5,-0.25,aliphatic,aliphatic+N,protein
X115103_POS_13_360.165,C16 H25 O8 N1,0.192355969,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.5625,0.5,16,25,1,8,0,0,0,-0.375,-4,5,-0.25,aliphatic,aliphatic+N,protein
X115111_POS_13_398.217,C20 H31 O7 N1,2.519637468,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.55,0.35,20,31,1,7,0,0,0.0968,-0.7,-2,6,-0.1,aliphatic,aliphatic+N,protein
X115111_POS_13_398.217,C20 H31 O7 N1,1.642803846,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.55,0.35,20,31,1,7,0,0,0.0968,-0.7,-2,6,-0.1,aliphatic,aliphatic+N,protein
X115111_POS_13_398.217,C20 H31 O7 N1,2.99504699,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.55,0.35,20,31,1,7,0,0,0.0968,-0.7,-2,6,-0.1,aliphatic,aliphatic+N,protein
X115111_POS_13_398.217,C20 H31 O7 N1,0.391619913,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.55,0.35,20,31,1,7,0,0,0.0968,-0.7,-2,6,-0.1,aliphatic,aliphatic+N,protein
X115496_POS_14_323.149,C17 H22 O6,2.051351359,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.294117647,0.352941176,17,22,0,6,0,0,0.2857,-0.5882,1,7,0.0588,unsaturated/lignin,unsaturated/lignin,lignin
X115496_POS_14_323.149,C17 H22 O6,2.104845692,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.294117647,0.352941176,17,22,0,6,0,0,0.2857,-0.5882,1,7,0.0588,unsaturated/lignin,unsaturated/lignin,lignin
X115496_POS_14_323.149,C17 H22 O6,0.109374058,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.294117647,0.352941176,17,22,0,6,0,0,0.2857,-0.5882,1,7,0.0588,unsaturated/lignin,unsaturated/lignin,lignin
X115496_POS_14_323.149,C17 H22 O6,0.344225312,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.294117647,0.352941176,17,22,0,6,0,0,0.2857,-0.5882,1,7,0.0588,unsaturated/lignin,unsaturated/lignin,lignin
X115683_POS_15_333.17,C19 H24 O5,0.090888336,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.263157895,0.263157895,19,24,0,5,0,0,0.3333,-0.7368,3,8,0.1579,unsaturated/lignin,unsaturated/lignin,lignin
X115683_POS_15_333.17,C19 H24 O5,0.114238971,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.263157895,0.263157895,19,24,0,5,0,0,0.3333,-0.7368,3,8,0.1579,unsaturated/lignin,unsaturated/lignin,lignin
X115683_POS_15_333.17,C19 H24 O5,3.994796572,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.263157895,0.263157895,19,24,0,5,0,0,0.3333,-0.7368,3,8,0.1579,unsaturated/lignin,unsaturated/lignin,lignin
X115683_POS_15_333.17,C19 H24 O5,0.119014606,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.263157895,0.263157895,19,24,0,5,0,0,0.3333,-0.7368,3,8,0.1579,unsaturated/lignin,unsaturated/lignin,lignin
X115684_POS_15_342.191,C17 H27 O6 N1,18.91649391,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.588235294,0.352941176,17,27,1,6,0,0,0.0769,-0.7059,-2,5,-0.1176,aliphatic,aliphatic+N,protein
X115684_POS_15_342.191,C17 H27 O6 N1,6.993456604,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.588235294,0.352941176,17,27,1,6,0,0,0.0769,-0.7059,-2,5,-0.1176,aliphatic,aliphatic+N,protein
X115684_POS_15_342.191,C17 H27 O6 N1,0.73968453,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.588235294,0.352941176,17,27,1,6,0,0,0.0769,-0.7059,-2,5,-0.1176,aliphatic,aliphatic+N,protein
X115684_POS_15_342.191,C17 H27 O6 N1,0.333960373,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.588235294,0.352941176,17,27,1,6,0,0,0.0769,-0.7059,-2,5,-0.1176,aliphatic,aliphatic+N,protein
X117536_POS_12_305.138,C17 H20 O5,0.118468743,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.176470588,0.294117647,17,20,0,5,0,0,0.3793,-0.5882,3,8,0.1765,unsaturated/lignin,unsaturated/lignin,lignin
X117536_POS_12_305.138,C17 H20 O5,0.208549606,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.176470588,0.294117647,17,20,0,5,0,0,0.3793,-0.5882,3,8,0.1765,unsaturated/lignin,unsaturated/lignin,lignin
X117536_POS_12_305.138,C17 H20 O5,4.503297557,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.176470588,0.294117647,17,20,0,5,0,0,0.3793,-0.5882,3,8,0.1765,unsaturated/lignin,unsaturated/lignin,lignin
X117536_POS_12_305.138,C17 H20 O5,0.074459313,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.176470588,0.294117647,17,20,0,5,0,0,0.3793,-0.5882,3,8,0.1765,unsaturated/lignin,unsaturated/lignin,lignin
X117537_POS_12_328.139,C15 H21 O7 N1,2.591381366,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.4,0.466666667,15,21,1,7,0,0,0.1429,-0.2667,-2,6,-0.1333,unsaturated/lignin,unsaturated/lignin,lignin
X117537_POS_12_328.139,C15 H21 O7 N1,1.779634199,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.4,0.466666667,15,21,1,7,0,0,0.1429,-0.2667,-2,6,-0.1333,unsaturated/lignin,unsaturated/lignin,lignin
X117537_POS_12_328.139,C15 H21 O7 N1,0.764605339,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.4,0.466666667,15,21,1,7,0,0,0.1429,-0.2667,-2,6,-0.1333,unsaturated/lignin,unsaturated/lignin,lignin
X117537_POS_12_328.139,C15 H21 O7 N1,0.413824085,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.4,0.466666667,15,21,1,7,0,0,0.1429,-0.2667,-2,6,-0.1333,unsaturated/lignin,unsaturated/lignin,lignin
X117541_POS_12_354.155,C17 H23 O7 N1,3.895603264,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.352941176,0.411764706,17,23,1,7,0,0,0.2,-0.3529,-1,7,-0.0588,unsaturated/lignin,unsaturated/lignin,lignin
X117541_POS_12_354.155,C17 H23 O7 N1,0.270010737,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.352941176,0.411764706,17,23,1,7,0,0,0.2,-0.3529,-1,7,-0.0588,unsaturated/lignin,unsaturated/lignin,lignin
X117541_POS_12_354.155,C17 H23 O7 N1,0.054696379,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.352941176,0.411764706,17,23,1,7,0,0,0.2,-0.3529,-1,7,-0.0588,unsaturated/lignin,unsaturated/lignin,lignin
X117541_POS_12_354.155,C17 H23 O7 N1,0.047998253,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.352941176,0.411764706,17,23,1,7,0,0,0.2,-0.3529,-1,7,-0.0588,unsaturated/lignin,unsaturated/lignin,lignin
X118425_POS_14_309.133,C16 H20 O6,0.160548939,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.375,16,20,0,6,0,0,0.3077,-0.5,1,7,0.0625,unsaturated/lignin,unsaturated/lignin,lignin
X118425_POS_14_309.133,C16 H20 O6,0.111398938,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.375,16,20,0,6,0,0,0.3077,-0.5,1,7,0.0625,unsaturated/lignin,unsaturated/lignin,lignin
X118425_POS_14_309.133,C16 H20 O6,0.183319571,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.375,16,20,0,6,0,0,0.3077,-0.5,1,7,0.0625,unsaturated/lignin,unsaturated/lignin,lignin
X118425_POS_14_309.133,C16 H20 O6,0.09333293,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.375,16,20,0,6,0,0,0.3077,-0.5,1,7,0.0625,unsaturated/lignin,unsaturated/lignin,lignin
X118579_POS_15_293.138,C16 H20 O5,0.076752644,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.3125,16,20,0,5,0,0,0.3333,-0.625,2,7,0.125,unsaturated/lignin,unsaturated/lignin,lignin
X118579_POS_15_293.138,C16 H20 O5,0.127453212,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.3125,16,20,0,5,0,0,0.3333,-0.625,2,7,0.125,unsaturated/lignin,unsaturated/lignin,lignin
X118579_POS_15_293.138,C16 H20 O5,0.116335895,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.3125,16,20,0,5,0,0,0.3333,-0.625,2,7,0.125,unsaturated/lignin,unsaturated/lignin,lignin
X118579_POS_15_293.138,C16 H20 O5,0.970255924,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.3125,16,20,0,5,0,0,0.3333,-0.625,2,7,0.125,unsaturated/lignin,unsaturated/lignin,lignin
X118580_POS_15_337.201,C19 H28 O5,0.232597001,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.473684211,0.263157895,19,28,0,5,0,0,0.2121,-0.9474,1,6,0.0526,unsaturated/lignin,unsaturated/lignin,lignin
X118580_POS_15_337.201,C19 H28 O5,0.091593848,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.473684211,0.263157895,19,28,0,5,0,0,0.2121,-0.9474,1,6,0.0526,unsaturated/lignin,unsaturated/lignin,lignin
X118580_POS_15_337.201,C19 H28 O5,18.71243849,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.473684211,0.263157895,19,28,0,5,0,0,0.2121,-0.9474,1,6,0.0526,unsaturated/lignin,unsaturated/lignin,lignin
X118580_POS_15_337.201,C19 H28 O5,0.491585403,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.473684211,0.263157895,19,28,0,5,0,0,0.2121,-0.9474,1,6,0.0526,unsaturated/lignin,unsaturated/lignin,lignin
X123950_POS_14_311.149,C16 H22 O6,0.142935728,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.375,0.375,16,22,0,6,0,0,0.2308,-0.625,0,6,0,unsaturated/lignin,unsaturated/lignin,lignin
X123950_POS_14_311.149,C16 H22 O6,9.635004217,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.375,0.375,16,22,0,6,0,0,0.2308,-0.625,0,6,0,unsaturated/lignin,unsaturated/lignin,lignin
X123950_POS_14_311.149,C16 H22 O6,0.311651531,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.375,0.375,16,22,0,6,0,0,0.2308,-0.625,0,6,0,unsaturated/lignin,unsaturated/lignin,lignin
X123950_POS_14_311.149,C16 H22 O6,0.48272482,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.375,0.375,16,22,0,6,0,0,0.2308,-0.625,0,6,0,unsaturated/lignin,unsaturated/lignin,lignin
X126551_POS_14_290.16,C13 H23 O6 N1,0.38260352,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.769230769,0.461538462,13,23,1,6,0,0,-0.1111,-0.6154,-4,3,-0.3077,aliphatic,aliphatic+N,protein
X126551_POS_14_290.16,C13 H23 O6 N1,0.291769966,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.769230769,0.461538462,13,23,1,6,0,0,-0.1111,-0.6154,-4,3,-0.3077,aliphatic,aliphatic+N,protein
X126551_POS_14_290.16,C13 H23 O6 N1,0.127843619,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.769230769,0.461538462,13,23,1,6,0,0,-0.1111,-0.6154,-4,3,-0.3077,aliphatic,aliphatic+N,protein
X126551_POS_14_290.16,C13 H23 O6 N1,0.199680172,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.769230769,0.461538462,13,23,1,6,0,0,-0.1111,-0.6154,-4,3,-0.3077,aliphatic,aliphatic+N,protein
X126552_POS_14_420.259,C20 H37 O8 N1,1.329805118,COMP_50,C50_OWC_T_B,OWC-transition-B,OWC,transition,B,1.85,0.4,20,37,1,8,0,0,-0.1333,-0.9,-6,3,-0.3,aliphatic,aliphatic+N,protein
